Id,Date,Satellite,Sensor,Cascading output,Path
True,2019-12-29T09:53:00,Sentinel 2,MSI,Thermal anomalies,20170430T094029_20170430T094345_T33SVB.jpg
True,2020-01-03T09:54:00,Sentinel 2,MSI,Thermal anomalies,20170415T094031_20170415T094859_T33SVB.jpg
True,2020-01-05T09:43:00,Sentinel 2,MSI,Thermal anomalies,20200409T094031_20200409T094554_T33SVB.jpg
True,2020-01-08T09:53:00,Sentinel 2,MSI,Thermal anomalies,20170912T094031_20170912T094408_T33SVB.jpg
True,2020-01-10T09:43:00,Sentinel 2,MSI,Thermal anomalies,20200128T095149_20200128T095542_T33SVB.jpg
True,2020-01-13T09:53:00,Sentinel 2,MSI,Thermal anomalies,20221220T094319_20221220T094322_T33SVB.jpg
True,2020-01-15T09:42:00,Sentinel 2,MSI,Thermal anomalies,20200904T095029_20200904T095032_T33SVB.jpg
True,2020-01-18T09:52:00,Sentinel 2,MSI,Thermal anomalies,20210820T095029_20210820T095944_T33SVB.jpg
True,2020-01-20T09:43:00,Sentinel 2,MSI,Thermal anomalies,20230203T094211_20230203T094347_T33SVB.jpg
True,2020-01-23T09:53:00,Sentinel 2,MSI,Thermal anomalies,20220911T093549_20220911T094930_T33SVB.jpg
True,2020-01-25T09:41:00,Sentinel 2,MSI,Thermal anomalies,20170826T095031_20170826T095913_T33SVB.jpg
True,2020-01-28T09:51:00,Sentinel 2,MSI,Thermal anomalies,20200217T095029_20200217T095511_T33SVB.jpg
True,2020-01-30T09:42:00,Sentinel 2,MSI,Thermal anomalies,20180204T094159_20180204T094953_T33SVB.jpg
True,2020-02-02T09:52:00,Sentinel 2,MSI,Thermal anomalies,20200830T095031_20200830T095403_T33SVB.jpg
True,2020-02-04T09:41:00,Sentinel 2,MSI,Thermal anomalies,20190818T094039_20190818T094036_T33SVB.jpg
True,2020-02-07T09:50:00,Sentinel 2,MSI,Thermal anomalies,20221011T093829_20221011T094832_T33SVB.jpg
True,2020-02-09T09:41:00,Sentinel 2,MSI,Thermal anomalies,20230417T095031_20230417T095027_T33SVB.jpg
True,2020-02-12T09:51:00,Sentinel 2,MSI,Thermal anomalies,20180314T095031_20180314T095315_T33SVB.jpg
True,2020-02-17T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200313T095031_20200313T095203_T33SVB.jpg
True,2020-02-19T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190329T095031_20190329T095315_T33SVB.jpg
True,2020-02-22T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220114T094239_20220114T094242_T33SVB.jpg
True,2020-02-24T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170803T094031_20170803T094046_T33SVB.jpg
True,2020-02-27T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220211T095131_20220211T095357_T33SVB.jpg
True,2020-02-29T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180510T094031_20180510T095007_T33SVB.jpg
True,2020-03-05T09:40:00,Sentinel 2,MSI,Thermal anomalies,20191224T095421_20191224T095746_T33SVB.jpg
True,2020-03-08T09:50:00,Sentinel 2,MSI,Thermal anomalies,20170823T094031_20170823T094252_T33SVB.jpg
True,2020-03-10T09:40:00,Sentinel 2,MSI,Lava Flows,20190617T095031_20190617T095949_T33SVB.jpg
True,2020-03-13T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171121T094311_20171121T094906_T33SVB.jpg
True,2020-03-15T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170108T095401_20170108T095949_T33SVB.jpg
True,2020-03-18T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171012T094031_20171012T094720_T33SVB.jpg
True,2020-03-20T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220208T094141_20220208T094347_T33SVB.jpg
True,2020-04-04T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180523T095031_20180523T095527_T33SVB.jpg
True,2020-04-09T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190702T095039_20190702T095845_T33SVB.jpg
True,2020-04-12T09:50:00,Sentinel 2,MSI,Thermal anomalies,20181119T095301_20181119T095345_T33SVB.jpg
True,2020-04-14T09:40:00,Sentinel 2,MSI,Thermal anomalies,20171109T095209_20171109T095901_T33SVB.jpg
True,2020-04-17T09:50:00,Sentinel 2,MSI,Thermal anomalies,20181017T094011_20181017T094338_T33SVB.jpg
True,2020-04-19T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190925T095031_20190925T095917_T33SVB.jpg
True,2020-05-04T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190724T094041_20190724T094126_T33SVB.jpg
True,2020-05-07T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180113T095341_20180113T095451_T33SVB.jpg
True,2020-05-09T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190917T094029_20190917T094439_T33SVB.jpg
True,2020-05-12T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180722T095031_20180722T095924_T33SVB.jpg
True,2020-05-17T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230507T095031_20230507T095907_T33SVB.jpg
True,2020-05-22T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210817T094029_20210817T094030_T33SVB.jpg
True,2020-05-24T09:40:00,Sentinel 2,MSI,Thermal anomalies,20181226T094411_20181226T094605_T33SVB.jpg
True,2020-06-06T09:50:00,Sentinel 2,MSI,Thermal anomalies,20170408T095031_20170408T095711_T33SVB.jpg
True,2020-06-11T09:50:00,Sentinel 2,MSI,Thermal anomalies,20181005T095029_20181005T095720_T33SVB.jpg
True,2020-06-13T09:40:00,Sentinel 2,MSI,Thermal anomalies,20191221T094411_20191221T094407_T33SVB.jpg
True,2020-06-16T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200815T095039_20200815T095033_T33SVB.jpg
True,2020-06-18T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190927T094029_20190927T094447_T33SVB.jpg
True,2020-06-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210522T095029_20210522T095029_T33SVB.jpg
True,2020-06-26T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200303T095031_20200303T095347_T33SVB.jpg
True,2020-07-08T09:40:00,Sentinel 2,MSI,Thermal anomalies,20221223T095329_20221223T095328_T33SVB.jpg
True,2020-07-11T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190321T094029_20190321T094906_T33SVB.jpg
True,2020-07-13T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210716T095031_20210716T095359_T33SVB.jpg
True,2020-07-16T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220812T093549_20220812T093840_T33SVB.jpg
True,2020-07-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190505T094041_20190505T094230_T33SVB.jpg
True,2020-07-23T09:40:00,Sentinel 2,MSI,Thermal anomalies,20211108T095129_20211108T095348_T33SVB.jpg
True,2020-07-26T09:50:00,Sentinel 2,MSI,Thermal anomalies,20211225T094319_20211225T094318_T33SVB.jpg
True,2020-07-28T09:40:00,Sentinel 2,MSI,Thermal anomalies,20221001T094029_20221001T094754_T33SVB.jpg
True,2020-07-31T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171129T095339_20171129T095856_T33SVB.jpg
True,2020-08-02T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210112T095259_20210112T095357_T33SVB.jpg
True,2020-08-05T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210226T095031_20210226T095358_T33SVB.jpg
True,2020-08-07T09:40:00,Sentinel 2,MSI,Lava Flows,20200721T095041_20200721T095455_T33SVB.jpg
True,2020-08-12T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170915T095031_20170915T095829_T33SVB.jpg
True,2020-08-15T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230206T095201_20230206T095356_T33SVB.jpg
True,2020-08-17T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170105T094402_20170105T094517_T33SVB.jpg
True,2020-08-20T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210721T095029_20210721T095031_T33SVB.jpg
True,2020-08-22T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170910T095019_20170910T095810_T33SVB.jpg
True,2020-08-25T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210117T095341_20210117T095359_T33SVB.jpg
True,2020-08-27T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180717T095029_20180717T095403_T33SVB.jpg
True,2020-08-30T09:50:00,Sentinel 2,MSI,Thermal anomalies,20181010T095031_20181010T095801_T33SVB.jpg
True,2020-09-01T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180530T094031_20180530T094032_T33SVB.jpg
True,2020-09-04T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180413T095031_20180413T095634_T33SVB.jpg
True,2020-09-06T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170604T094031_20170604T094032_T33SVB.jpg
True,2020-09-19T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180707T095029_20180707T095140_T33SVB.jpg
True,2020-09-21T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210621T095029_20210621T095946_T33SVB.jpg
True,2020-09-24T09:50:00,Sentinel 2,MSI,Thermal anomalies,20181126T094321_20181126T094323_T33SVB.jpg
True,2020-09-29T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200618T094041_20200618T094609_T33SVB.jpg
True,2020-10-01T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220718T094041_20220718T094546_T33SVB.jpg
True,2020-10-04T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210211T095029_20210211T095255_T33SVB.jpg
True,2020-10-09T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180607T095029_20180607T095421_T33SVB.jpg
True,2020-10-11T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200817T094041_20200817T094348_T33SVB.jpg
True,2020-10-14T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210830T095029_20210830T095026_T33SVB.jpg
True,2020-10-16T09:40:00,Sentinel 2,MSI,Thermal anomalies,20211130T094351_20211130T094345_T33SVB.jpg
True,2020-10-21T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210611T095029_20210611T095030_T33SVB.jpg
True,2020-10-24T09:50:00,Sentinel 2,MSI,Thermal anomalies,20211105T094109_20211105T094106_T33SVB.jpg
True,2020-10-26T09:41:00,Sentinel 2,MSI,Thermal anomalies,20220514T094029_20220514T094029_T33SVB.jpg
True,2020-10-29T09:51:00,Sentinel 2,MSI,Thermal anomalies,20200419T094031_20200419T094121_T33SVB.jpg
True,2020-10-31T09:41:00,Sentinel 2,MSI,Thermal anomalies,20230524T094031_20230524T094732_T33SVB.jpg
True,2020-11-03T09:51:00,Sentinel 2,MSI,Thermal anomalies,20180515T094029_20180515T094029_T33SVB.jpg
True,2020-11-05T09:42:00,Sentinel 2,MSI,Thermal anomalies,20200726T095029_20200726T095032_T33SVB.jpg
True,2020-11-08T09:52:00,Sentinel 2,MSI,Thermal anomalies,20180828T094031_20180828T094319_T33SVB.jpg
True,2020-11-10T09:42:00,Sentinel 2,MSI,Thermal anomalies,20171007T094019_20171007T094016_T33SVB.jpg
True,2020-11-13T09:52:00,Sentinel 2,MSI,Thermal anomalies,20230213T094111_20230213T094343_T33SVB.jpg
True,2020-11-15T09:42:00,Sentinel 2,MSI,Thermal anomalies,20170920T095019_20170920T095824_T33SVB.jpg
True,2020-11-20T09:43:00,Sentinel 2,MSI,Thermal anomalies,20221128T095341_20221128T095357_T33SVB.jpg
True,2020-11-25T09:43:00,Sentinel 2,MSI,Thermal anomalies,20180217T095049_20180217T095651_T33SVB.jpg
True,2020-11-30T09:43:00,Sentinel 2,MSI,Thermal anomalies,20210228T094029_20210228T094427_T33SVB.jpg
True,2020-12-05T09:44:00,Sentinel 2,MSI,Thermal anomalies,20220926T094041_20220926T094118_T33SVB.jpg
True,2020-12-10T09:44:00,Sentinel 2,MSI,No activity,20180808T094031_20180808T094645_T33SVB.jpg
True,2020-12-15T09:44:00,Sentinel 2,MSI,Thermal anomalies,20230117T095331_20230117T095354_T33SVB.jpg
True,2020-12-18T09:54:00,Sentinel 2,MSI,Thermal anomalies,20180212T095121_20180212T095351_T33SVB.jpg
True,2020-12-23T09:53:00,Sentinel 2,MSI,Thermal anomalies,20200623T094039_20200623T094912_T33SVB.jpg
True,2020-12-28T09:54:00,Sentinel 2,MSI,Thermal anomalies,20200407T095029_20200407T100000_T33SVB.jpg
True,2021-01-02T09:53:00,Sentinel 2,MSI,Thermal anomalies,20230407T095031_20230407T095500_T33SVB.jpg
True,2021-01-04T09:44:00,Sentinel 2,MSI,Thermal anomalies,20170811T095029_20170811T095512_T33SVB.jpg
True,2021-01-12T09:52:00,Sentinel 2,MSI,Thermal anomalies,20230512T094549_20230512T095656_T33SVB.jpg
True,2021-01-14T09:43:00,Sentinel 2,MSI,Thermal anomalies,20220721T095041_20220721T095041_T33SVB.jpg
True,2021-01-17T09:53:00,Sentinel 2,MSI,Lava Flows,20220517T095029_20220517T095029_T33SVB.jpg
True,2021-01-19T09:42:00,Sentinel 2,MSI,Thermal anomalies,20190316T094031_20190316T094335_T33SVB.jpg
True,2021-01-22T09:52:00,Sentinel 2,MSI,Thermal anomalies,20180227T095019_20180227T095921_T33SVB.jpg
True,2021-01-27T09:52:00,Sentinel 2,MSI,Thermal anomalies,20221228T095421_20221228T095419_T33SVB.jpg
True,2021-01-29T09:41:00,Sentinel 2,MSI,Thermal anomalies,20230226T095031_20230226T095251_T33SVB.jpg
True,2021-02-03T09:42:00,Sentinel 2,MSI,Lava Flows,20191020T095029_20191020T095833_T33SVB.jpg
True,2021-02-06T09:52:00,Sentinel 2,MSI,Lava Flows,20181121T094309_20181121T094703_T33SVB.jpg
True,2021-02-08T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170905T095031_20170905T095915_T33SVB.jpg
True,2021-02-11T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210904T095031_20210904T095359_T33SVB.jpg
True,2021-02-16T09:51:00,Sentinel 2,MSI,Thermal anomalies,20190110T094359_20190110T094430_T33SVB.jpg
True,2021-02-18T09:40:00,Sentinel 2,MSI,Lava flows,20170922T094031_20170922T094934_T33SVB.jpg
True,2021-02-21T09:50:00,Sentinel 2,MSI,Lava flows,20181012T094029_20181012T094403_T33SVB.jpg
True,2021-02-23T09:40:00,Sentinel 2,MSI,Lava flows,20220611T095041_20220611T095039_T33SVB.jpg
True,2021-02-26T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230323T095029_20230323T095813_T33SVB.jpg
True,2021-02-28T09:40:00,Sentinel 2,MSI,Lava flows,20180224T094019_20180224T094235_T33SVB.jpg
True,2021-03-03T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210305T094031_20210305T094346_T33SVB.jpg
True,2021-03-08T09:50:00,Sentinel 2,MSI,Thermal anomalies,20191109T095129_20191109T095213_T33SVB.jpg
True,2021-03-10T09:40:00,Sentinel 2,MSI,Lava Flows,20180927T094031_20180927T094146_T33SVB.jpg
True,2021-03-13T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171101T094131_20171101T094713_T33SVB.jpg
True,2021-03-15T09:40:00,Sentinel 2,MSI,Lava Flows,20200212T095121_20200212T095344_T33SVB.jpg
True,2021-03-25T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220507T095029_20220507T095025_T33SVB.jpg
True,2021-03-28T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200209T094131_20200209T094333_T33SVB.jpg
True,2021-03-30T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170927T094019_20170927T094544_T33SVB.jpg
True,2021-04-02T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230529T093549_20230529T093840_T33SVB.jpg
True,2021-04-07T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220901T093549_20220901T093818_T33SVB.jpg
True,2021-04-09T09:40:00,Sentinel 2,MSI,Thermal anomalies,20230201T095129_20230201T095130_T33SVB.jpg
True,2021-04-12T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230330T094039_20230330T094034_T33SVB.jpg
True,2021-04-14T09:40:00,Sentinel 2,MSI,Thermal anomalies,20181206T094351_20181206T094351_T33SVB.jpg
True,2021-04-27T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210206T095201_20210206T095357_T33SVB.jpg
True,2021-04-29T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180629T094031_20180629T094957_T33SVB.jpg
True,2021-05-02T09:50:00,Sentinel 2,MSI,No activity,20190523T095039_20190523T095443_T33SVB.jpg
True,2021-05-04T09:40:00,Sentinel 2,MSI,Lava Flows,20191010T095029_20191010T095728_T33SVB.jpg
True,2021-05-09T09:40:00,Sentinel 2,MSI,Thermal anomalies,20230402T095039_20230402T095033_T33SVB.jpg
True,2021-05-17T09:50:00,Sentinel 2,MSI,No activity,20220310T094041_20220310T094350_T33SVB.jpg
True,2021-05-19T09:40:00,Sentinel 2,MSI,Lava flows,20211019T095029_20211019T095045_T33SVB.jpg
True,2021-05-22T09:50:00,Sentinel 2,MSI,Thermal anomalies,20211208T095309_20211208T095352_T33SVB.jpg
True,2021-05-24T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190503T095039_20190503T095855_T33SVB.jpg
True,2021-06-01T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230422T095029_20230422T095031_T33SVB.jpg
True,2021-06-13T09:40:00,Sentinel 2,MSI,Lava Flows,20220414T094029_20220414T094320_T33SVB.jpg
True,2021-06-16T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220817T093601_20220817T093849_T33SVB.jpg
True,2021-06-18T09:40:00,Sentinel 2,MSI,Lava Flows,20210603T094031_20210603T094347_T33SVB.jpg
True,2021-06-23T09:40:00,Sentinel 2,MSI,Lava flows,20180405T094029_20180405T094617_T33SVB.jpg
True,2021-06-26T09:50:00,Sentinel 2,MSI,Lava flows,20230228T094029_20230228T094559_T33SVB.jpg
True,2021-06-28T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190821T095039_20190821T095437_T33SVB.jpg
True,2021-07-01T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180831T095031_20180831T095935_T33SVB.jpg
True,2021-07-03T09:40:00,Sentinel 2,MSI,Thermal anomalies,desktop.ini
True,2021-07-06T09:50:00,Sentinel 2,MSI,Thermal anomalies,20201021T094039_20201021T095000_T33SVB.jpg
True,2021-07-08T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180110T094351_20180110T094712_T33SVB.jpg
True,2021-07-11T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180714T094029_20180714T094337_T33SVB.jpg
True,2021-07-13T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190816T095031_20190816T095419_T33SVB.jpg
True,2021-07-16T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190410T094039_20190410T094614_T33SVB.jpg
True,2021-07-23T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200330T094031_20200330T094027_T33SVB.jpg
True,2021-07-26T09:50:00,Sentinel 2,MSI,Thermal anomalies,20190915T095031_20190915T095556_T33SVB.jpg
True,2021-07-28T09:40:00,Sentinel 2,MSI,Thermal anomalies,20191005T095031_20191005T095926_T33SVB.jpg
True,2021-07-31T09:50:00,Sentinel 2,MSI,Thermal anomalies,20170525T094031_20170525T094818_T33SVB.jpg
True,2021-08-02T09:40:00,Sentinel 2,MSI,Thermal anomalies,20230109T094259_20230109T094931_T33SVB.jpg
True,2021-08-07T09:40:00,Sentinel 2,MSI,Thermal anomalies,20211215T094319_20211215T094339_T33SVB.jpg
True,2021-08-10T09:50:00,Sentinel 2,MSI,Thermal anomalies,20230414T094031_20230414T094030_T33SVB.jpg
True,2021-08-12T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220904T094549_20220904T100010_T33SVB.jpg
True,2021-08-17T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190130T094239_20190130T094638_T33SVB.jpg
True,2021-08-25T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220320T094031_20220320T094349_T33SVB.jpg
True,2021-08-27T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210427T095031_20210427T095355_T33SVB.jpg
True,2021-08-30T09:50:00,Sentinel 2,MSI,Lava flows,20191015T095031_20191015T095354_T33SVB.jpg
True,2021-09-01T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170505T094031_20170505T094858_T33SVB.jpg
True,2021-09-16T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220206T095059_20220206T095113_T33SVB.jpg
True,2021-09-19T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180306T094019_20180306T094104_T33SVB.jpg
True,2021-09-21T09:40:00,Sentinel 2,MSI,Lava Flows,20200701T095031_20200701T095501_T33SVB.jpg
True,2021-09-24T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200606T095029_20200606T095031_T33SVB.jpg
True,2021-09-26T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220601T095041_20220601T095037_T33SVB.jpg
True,2021-09-29T09:50:00,Sentinel 2,MSI,Thermal anomalies,20191106T094109_20191106T094328_T33SVB.jpg
True,2021-10-04T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180425T094029_20180425T094242_T33SVB.jpg
True,2021-10-09T09:50:00,Sentinel 2,MSI,Thermal anomalies,20191116T094159_20191116T094318_T33SVB.jpg
True,2021-10-16T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220830T094601_20220830T094823_T33SVB.jpg
True,2021-10-21T09:40:00,Sentinel 2,MSI,Thermal anomalies,20220313T095031_20220313T095402_T33SVB.jpg
True,2021-11-13T09:52:00,Sentinel 2,MSI,Thermal anomalies,20190103T095409_20190103T095535_T33SVB.jpg
True,2021-11-15T09:41:00,Sentinel 2,MSI,Thermal anomalies,20220305T094029_20220305T094028_T33SVB.jpg
True,2021-11-20T09:43:00,Sentinel 2,MSI,Thermal anomalies,20230104T094411_20230104T094406_T33SVB.jpg
True,2021-11-30T09:43:00,Sentinel 2,MSI,Thermal anomalies,20190811T095039_20190811T095702_T33SVB.jpg
True,2021-12-05T09:42:00,Sentinel 2,MSI,Thermal anomalies,20211009T095029_20211009T095128_T33SVB.jpg
True,2021-12-08T09:53:00,Sentinel 2,MSI,No activity,20201110T094229_20201110T094227_T33SVB.jpg
True,2021-12-13T09:54:00,Sentinel 2,MSI,Thermal anomalies,20201115T094251_20201115T094351_T33SVB.jpg
True,2021-12-15T09:43:00,Sentinel 2,MSI,Thermal anomalies,20210618T094029_20210618T094031_T33SVB.jpg
True,2021-12-18T09:53:00,Sentinel 2,MSI,Thermal anomalies,20220613T094039_20220613T094034_T33SVB.jpg
True,2021-12-20T09:44:00,Sentinel 2,MSI,Thermal anomalies,20201120T094309_20201120T094312_T33SVB.jpg
True,2021-12-23T09:54:00,Sentinel 2,MSI,Thermal anomalies,20220805T094549_20220805T094815_T33SVB.jpg
True,2021-12-28T09:53:00,Sentinel 2,MSI,Thermal anomalies,20221208T095411_20221208T095405_T33SVB.jpg
True,2021-12-30T09:44:00,Sentinel 2,MSI,Thermal anomalies,20220616T095039_20220616T095033_T33SVB.jpg
True,2022-01-02T09:54:00,Sentinel 2,MSI,Thermal anomalies,20171116T094239_20171116T094805_T33SVB.jpg
True,2022-01-04T09:43:00,Sentinel 2,MSI,Thermal anomalies,20200310T094031_20200310T094338_T33SVB.jpg
True,2022-01-12T09:53:00,Sentinel 2,MSI,Thermal anomalies,20211120T094311_20211120T094349_T33SVB.jpg
True,2022-01-14T09:42:00,Sentinel 2,MSI,Thermal anomalies,20180915T095019_20180915T095020_T33SVB.jpg
True,2022-01-17T09:52:00,Sentinel 2,MSI,Thermal anomalies,20201011T094039_20201011T095011_T33SVB.jpg
True,2022-01-19T09:43:00,Sentinel 2,MSI,Thermal anomalies,20171025T095101_20171025T095911_T33SVB.jpg
True,2022-01-22T09:53:00,Sentinel 2,MSI,Thermal anomalies,20180612T095031_20180612T095654_T33SVB.jpg
True,2022-01-27T09:51:00,Sentinel 2,MSI,Thermal anomalies,20210815T095031_20210815T095358_T33SVB.jpg
True,2022-02-03T09:41:00,Sentinel 2,MSI,Thermal anomalies,20181204T095359_20181204T095353_T33SVB.jpg
True,2022-02-06T09:50:00,Sentinel 2,MSI,No activity,20190828T094039_20190828T094520_T33SVB.jpg
True,2022-02-08T09:41:00,Sentinel 2,MSI,Thermal anomalies,20201128T095341_20201128T095358_T33SVB.jpg
True,2022-02-11T09:51:00,Sentinel 2,MSI,Thermal anomalies,20220621T095041_20220621T095041_T33SVB.jpg
True,2022-02-13T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190125T094301_20190125T094258_T33SVB.jpg
True,2022-02-16T09:50:00,Sentinel 2,MSI,Thermal anomalies,20220822T093549_20220822T093837_T33SVB.jpg
True,2022-02-18T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200924T095029_20200924T095911_T33SVB.jpg
True,2022-02-21T09:50:00,Sentinel 2,MSI,Thermal anomalies,20171005T095031_20171005T095027_T33SVB.jpg
True,2022-02-23T09:40:00,Sentinel 2,MSI,Thermal anomalies,20171104T095201_20171104T095845_T33SVB.jpg
True,2022-03-03T09:50:00,Sentinel 2,MSI,Thermal anomalies,20210320T094029_20210320T094030_T33SVB.jpg
True,2022-03-10T09:40:00,Sentinel 2,MSI,No activity,20210124T094301_20210124T094346_T33SVB.jpg
True,2022-03-15T09:40:00,Sentinel 2,MSI,Thermal anomalies,20190520T094039_20190520T094636_T33SVB.jpg
True,2022-03-18T09:50:00,Sentinel 2,MSI,No activity,20210330T094029_20210330T094615_T33SVB.jpg
True,2022-03-23T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180309T095019_20180309T095740_T33SVB.jpg
True,2022-03-25T09:40:00,Sentinel 2,MSI,Thermal anomalies,20210628T094029_20210628T094031_T33SVB.jpg
True,2022-03-28T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200822T094039_20200822T094034_T33SVB.jpg
True,2022-04-04T09:40:00,Sentinel 2,MSI,No activity,20210221T095029_20210221T095041_T33SVB.jpg
True,2022-04-09T09:40:00,Sentinel 2,MSI,Thermal anomalies,20170118T095321_20170118T095324_T33SVB.jpg
True,2022-04-12T09:50:00,Sentinel 2,MSI,Thermal anomalies,20200708T094041_20200708T094035_T33SVB.jpg
True,2022-04-19T09:40:00,Sentinel 2,MSI,Thermal anomalies,20200517T095029_20200517T095822_T33SVB.jpg
True,2022-04-24T09:40:00,Sentinel 2,MSI,Thermal anomalies,20180108T095359_20180108T095950_T33SVB.jpg
True,2022-04-27T09:50:00,Sentinel 2,MSI,Thermal anomalies,20180331T094031_20180331T094450_T33SVB.jpg
True,2022-05-14T09:40:00,Sentinel 2,MSI,Lava Flows,20200909T095031_20200909T095402_T33SVB.jpg
True,2022-05-17T09:50:00,Sentinel 2,MSI,Lava flows,20220315T094029_20220315T094029_T33SVB.jpg
True,2022-05-19T09:40:00,Sentinel 2,MSI,Lava Flows,20170128T095241_20170128T095557_T33SVB.jpg
True,2022-05-22T09:50:00,Sentinel 2,MSI,Lava Flows,20210402T095029_20210402T095027_T33SVB.jpg
True,2022-05-24T09:40:00,Sentinel 2,MSI,Thermal anomalies,20230527T095031_20230527T095031_T33SVB.jpg
True,2022-05-29T09:40:00,Sentinel 2,MSI,Lava Flows,20210422T095029_20210422T095939_T33SVB.jpg
True,2022-06-01T09:50:00,Sentinel 2,MSI,Lava flows,20220827T093601_20220827T094732_T33SVB.jpg
True,2022-06-03T09:40:00,Sentinel 2,MSI,Lava flows,20191027T094029_20191027T094607_T33SVB.jpg
True,2022-06-06T09:50:00,Sentinel 2,MSI,Lava flows,20191211T094411_20191211T094405_T33SVB.jpg
True,2022-06-08T09:40:00,Sentinel 2,MSI,Lava Flows,20220728T094041_20220728T094040_T33SVB.jpg
